model_path,max_num_seqs,successful_requests,total_input_tokens,total_output_tokens,request_throughput,input_token_throughput,output_token_throughput,total_token_throughput,mean_e2e_latency,median_e2e_latency,p25_e2e_latency,p75_e2e_latency,p99_e2e_latency,mean_ttft,median_ttft,p25_ttft,p75_ttft,p99_ttft,mean_tpot,median_tpot,p25_tpot,p75_tpot,p99_tpot,mean_itl,median_itl,p25_itl,p75_itl,p99_itl
meta-llama/Llama-3.1-8B,32,5000,640000,640000,21.21,2715.10,2715.10,5430.21,118473.51,118998.86,61290.31,176672.85,231374.47,117155.54,117661.45,59926.21,175330.97,230033.11,10.38,10.55,10.53,10.57,11.50,945.21,10.37,10.12,10.69,31.97
meta-llama/Llama-3.1-8B,16,5000,640000,640000,11.83,1514.23,1514.23,3028.47,212316.86,212824.30,109421.58,316020.26,414975.90,211086.33,211583.60,108183.93,314779.20,413735.44,9.69,9.76,9.76,9.77,15.46,1717.04,9.74,9.62,9.86,34.29
meta-llama/Llama-3.1-8B,8,5000,640000,640000,6.31,808.23,808.23,1616.46,396870.47,396904.54,200411.68,593544.02,782190.06,395661.16,395686.72,199197.67,592327.77,780977.40,9.52,9.57,9.56,9.59,9.69,3144.16,9.44,9.30,9.59,28.32
meta-llama/Llama-3.1-8B,4,5000,640000,640000,3.23,413.55,413.55,827.09,774718.24,775003.16,389151.65,1160639.71,1530966.93,773520.94,773801.47,387948.98,1159440.19,1529767.28,9.43,9.46,9.45,9.46,11.77,6163.46,9.32,9.26,9.41,28.07
