model_path,output_len,timestamp,evicted_token
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:22,127
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:22,127
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:22,127
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:22,126
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:22,126
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:22,124
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:22,124
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:22,124
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:22,122
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:22,121
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:23,121
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:23,121
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:23,120
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:23,120
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:23,119
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:23,119
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:23,118
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:23,117
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:23,117
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,117
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,117
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,117
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,117
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,116
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,116
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,115
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,115
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,114
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,114
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,111
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,111
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,110
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,110
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,109
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:24,109
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,108
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,108
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,107
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,107
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,106
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,106
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,105
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,105
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,104
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,104
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,103
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,103
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,102
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,102
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,101
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,101
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,100
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,100
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,99
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,99
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,98
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:25,98
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,97
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,97
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,96
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,96
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,95
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,95
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,94
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,94
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,93
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,93
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,92
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,92
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,91
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,91
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,90
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,90
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,89
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:26,89
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:27,88
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:27,88
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:27,87
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:27,87
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:27,86
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:27,86
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:27,85
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:27,85
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:27,84
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:27,84
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:27,83
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:27,83
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:27,82
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:27,82
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:28,81
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:28,81
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:28,80
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:28,80
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:28,79
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:28,79
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:28,78
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:28,78
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:28,77
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:28,77
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:28,76
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:28,76
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:29,75
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:29,75
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:29,74
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:29,74
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:29,73
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:29,73
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:29,72
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:29,72
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:29,71
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:29,71
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:29,68
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:30,68
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:30,67
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:30,65
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:30,64
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:30,62
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:30,60
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:31,58
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:31,58
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:31,1189
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:31,58
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:31,1206
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:32,60
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:32,61
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:32,61
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:32,61
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:32,61
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:32,61
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:33,255
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:33,253
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:33,63
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:33,123
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:33,380
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:33,256
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:34,73
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:34,382
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:34,76
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:34,78
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:34,78
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:34,78
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:34,508
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:34,81
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:34,81
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:35,81
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:35,81
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:35,81
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:35,81
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:35,81
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:35,81
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:35,81
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:35,81
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:36,760
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:36,86
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:36,86
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:36,86
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:36,86
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:36,86
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:36,86
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:36,86
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:36,86
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:37,86
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:37,86
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:37,86
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:37,512
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:37,89
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:37,89
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:37,89
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:37,91
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:37,91
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:38,507
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:38,93
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:38,1352
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:38,2120
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:38,95
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:38,1596
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:38,1652
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:38,100
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:38,100
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:38,900
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:39,101
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:39,101
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:39,101
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:39,101
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:39,3579
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:39,4401
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:39,105
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:40,100
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:40,3136
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:40,106
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:40,100
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:40,5964
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:40,6679
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:41,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:41,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:41,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:41,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:41,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:41,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:41,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:41,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:41,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:41,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:41,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:41,113
