model_path,max_num_seqs,mean_cc,min_cc,max_cc,std_dev_cc,cv_cc
meta-llama/Llama-3.1-8B,4,720.9,716.08,727.11,5.644847207852433,0.007830277719312634
meta-llama/Llama-3.1-8B,8,1405.54,1399.14,1409.05,5.551225090013827,0.003949531916568621
meta-llama/Llama-3.1-8B,16,2620.41,2604.07,2645.3,17.547943849161573,0.006696640544480357
meta-llama/Llama-3.1-8B,32,4610.1025,4576.76,4669.99,42.414324133088066,0.009200299588368807
