model_path,max_num_seqs,successful_requests,total_input_tokens,total_output_tokens,request_throughput,input_token_throughput,output_token_throughput,total_token_throughput,mean_e2e_latency,median_e2e_latency,p25_e2e_latency,p75_e2e_latency,p99_e2e_latency,mean_ttft,median_ttft,p25_ttft,p75_ttft,p99_ttft,mean_tpot,median_tpot,p25_tpot,p75_tpot,p99_tpot,mean_itl,median_itl,p25_itl,p75_itl,p99_itl
meta-llama/Llama-3.1-8B,32,5000,640000,640000,10.44,1336.35,1336.35,2672.69,238693.24,239536.25,119498.47,358947.37,471765.86,235935.75,236628.10,116446.22,356120.97,468963.85,,,21.22,22.48,24.21,1897.35,21.25,19.36,24.29,67.55
meta-llama/Llama-3.1-8B,16,5000,640000,640000,5.65,722.71,722.71,1445.42,442364.82,441338.13,222484.45,661419.80,875776.86,439683.22,438859.61,219772.22,658854.20,873266.58,,,20.23,22.05,22.98,3501.28,20.42,18.88,23.81,67.96
meta-llama/Llama-3.1-8B,8,5000,640000,640000,2.95,378.20,378.20,756.40,847623.27,847131.89,428084.08,1267982.04,1673647.50,845003.42,844405.61,425613.67,1265389.63,1670907.23,,,19.73,21.58,22.28,6734.51,19.83,18.32,23.25,63.87
meta-llama/Llama-3.1-8B,4,5000,640000,640000,1.49,190.74,190.74,381.48,1680313.08,1678709.12,842651.73,2516586.26,3320420.34,1677701.07,1676001.68,840079.23,2513884.68,3317702.25,,,19.68,21.42,22.26,13327.67,19.83,18.43,22.95,63.42
