model_path,output_len,timestamp,evicted_token
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:35,146
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:35,146
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:36,119
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:36,128
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:36,125
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:36,126
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:37,128
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:37,149
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:37,149
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:37,149
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:37,149
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:37,149
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:37,149
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:37,151
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:37,152
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:37,154
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:38,154
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:38,154
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:38,154
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:38,154
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:38,154
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:38,154
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:38,154
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:38,154
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:38,154
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:38,154
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:38,154
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:40,254
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:41,875
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:42,375
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:43,162
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:44,1147
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:44,630
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:45,394
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:46,172
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:46,175
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:47,177
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:47,256
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:47,181
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:47,181
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:47,183
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:47,126
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:48,185
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:48,126
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:48,186
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:48,186
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:48,186
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:48,186
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:48,186
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:48,186
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:48,186
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:48,186
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:48,186
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:48,186
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:48,186
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:49,187
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:49,187
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:49,189
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:49,252
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:50,191
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:50,126
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:50,195
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:50,195
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:50,195
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:50,195
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:50,195
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:51,195
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:51,196
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:51,197
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:51,197
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:51,197
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:51,197
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:51,197
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:51,128
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:51,197
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:52,199
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:52,199
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:52,199
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:52,199
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:52,200
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:52,201
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:53,250
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:53,127
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:54,126
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:54,200
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:54,202
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:55,499
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:56,189
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:56,184
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:56,182
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:56,182
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:56,178
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:56,177
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:56,176
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:56,173
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:56,173
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:57,172
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:57,170
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:57,170
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:57,171
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:57,172
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:57,172
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:57,172
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:57,172
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:57,172
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:58,172
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:58,127
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:58,173
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:58,173
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:58,174
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:58,174
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:58,174
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:58,174
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:58,128
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:58,164
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,164
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,164
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,160
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,160
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,159
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,159
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,160
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,160
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,160
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,159
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,158
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,158
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,158
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,158
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,158
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,158
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,128
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,157
Qwen/Qwen3-1.7B,512,2025-11-21 11:41:59,148
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,148
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,144
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,144
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,142
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,142
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,143
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,140
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,126
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,140
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,140
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,137
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,138
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,136
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,135
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,135
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,135
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,135
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,135
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,135
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,135
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,135
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:00,135
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,137
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,137
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,132
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,132
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,132
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,130
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,125
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,125
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,125
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,125
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,125
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,125
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,125
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,125
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,116
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,116
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,109
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,109
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,109
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,109
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,107
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,107
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,104
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,104
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,104
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,104
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,105
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:01,105
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,128
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,108
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,108
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,106
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,106
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,104
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,104
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,104
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,104
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,104
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,104
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,104
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,104
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,103
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,103
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,103
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,103
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,103
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,103
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,103
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,83
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,63
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,59
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,126
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,57
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:02,54
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:03,54
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:03,54
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:03,54
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:03,53
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:03,53
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:03,44
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:03,44
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:03,44
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:03,44
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:03,42
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:03,42
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:03,39
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:03,38
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:03,32
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:03,27
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:03,25
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:03,24
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:04,22
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:04,22
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:04,21
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:04,21
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:04,21
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:04,126
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:04,22
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:04,22
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:04,22
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:04,128
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:04,23
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:04,23
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:04,119
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:04,25
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:05,127
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:05,126
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:05,27
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:05,26
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:05,26
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:05,27
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:05,27
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:05,25
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:05,25
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:05,25
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:05,25
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:05,25
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:05,24
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:06,20
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:06,19
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:06,19
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:06,126
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:06,20
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:06,20
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:06,18
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:06,18
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:06,18
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:06,18
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:07,18
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:07,17
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:07,17
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:07,17
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:07,17
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:07,126
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:07,128
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:07,16
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:07,16
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:08,17
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:08,127
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:08,7
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:08,7
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:08,6
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:08,6
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:09,124
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:09,8
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:09,127
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:09,8
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:09,10
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:09,10
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:10,128
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:10,128
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:10,13
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:10,13
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:10,11
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:10,12
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:10,128
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:11,13
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:11,12
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:11,13
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:11,13
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:11,127
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:11,15
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:11,15
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:11,15
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:11,125
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:12,16
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:12,16
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:12,14
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:12,14
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:12,127
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:12,128
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:12,139
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:13,15
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:13,15
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:13,15
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:13,14
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:13,14
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:13,13
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:13,12
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:13,11
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:14,9
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:14,9
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:14,9
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:14,8
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:14,7
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:15,6
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:15,7
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:15,7
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:15,127
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:16,4
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:16,4
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:17,127
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:17,6
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:17,6
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:17,6
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:17,5
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:18,7
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:18,7
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:18,8
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:18,7
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:18,8
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:18,8
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:19,127
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:19,9
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:19,126
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:19,11
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:19,12
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:19,12
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:19,127
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:19,14
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:20,123
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:20,14
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:20,14
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:20,14
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:20,14
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:20,16
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:20,16
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:20,17
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:20,16
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:21,15
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:21,15
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:21,13
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:21,13
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:21,14
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:21,14
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:21,14
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:21,14
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:22,14
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:22,14
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:22,125
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:22,13
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:22,13
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:22,11
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:22,8
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:23,127
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:23,7
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:23,127
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:23,128
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:23,7
Qwen/Qwen3-1.7B,512,2025-11-21 11:42:24,6
