model_path,max_num_seqs,mean_noncc,min_noncc,max_noncc,std_dev_noncc,cv_noncc
meta-llama/Llama-3.1-8B,512,2501.6633333333334,2495.52,2504.99,5.326390272345166,0.0021291395214431165
meta-llama/Llama-3.1-8B,1024,2526.963333333333,2521.02,2530.75,5.211202676286096,0.0020622391340408336
meta-llama/Llama-3.1-8B,2048,2398.7933333333335,2396.15,2403.98,4.492063371473456,0.001872634590505264
meta-llama/Llama-3.1-8B,4096,2014.5233333333333,2008.83,2021.86,6.6686305440721485,0.00331027714285044
