[CUDA Bandwidth Test] - Starting...
Running on...

 Device 0: NVIDIA H100 PCIe
 Range Mode

 Host to Device Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(GB/s)
   1024				0.4
   103424			18.0
   205824			25.4
   308224			31.7
   410624			37.8
   513024			35.4
   615424			35.9
   717824			40.1
   820224			45.6
   922624			42.2
   1025024			43.7
   1127424			45.8
   1229824			42.4
   1332224			43.9
   1434624			46.0
   1537024			48.8
   1639424			46.4
   1741824			47.6
   1844224			49.8
   1946624			45.8
   2049024			50.6
   2151424			50.1
   2253824			47.4
   2356224			51.1
   2458624			50.0
   2561024			50.6
   2663424			49.4
   2765824			50.1
   2868224			50.9
   2970624			52.0
   3073024			50.1
   3175424			51.2
   3277824			52.0
   3380224			50.2
   3482624			51.5
   3585024			52.0
   3687424			50.1
   3789824			52.6
   3892224			52.9
   3994624			50.8
   4097024			52.9
   4199424			52.3
   4301824			50.8
   4404224			52.4
   4506624			52.2
   4609024			53.0
   4711424			51.6
   4813824			51.5
   4916224			53.0
   5018624			51.4
   5121024			53.4
   5223424			53.2
   5325824			53.5
   5428224			52.2
   5530624			52.3
   5633024			53.0
   5735424			53.7
   5837824			53.0
   5940224			52.9
   6042624			53.9
   6145024			52.9
   6247424			53.1
   6349824			53.3
   6452224			52.6
   6554624			52.5
   6657024			52.8
   6759424			53.9
   6861824			52.8
   6964224			52.7
   7066624			53.6
   7169024			53.1
   7271424			53.7
   7373824			53.9
   7476224			52.8
   7578624			52.9
   7681024			53.2
   7783424			52.9
   7885824			54.1
   7988224			53.6
   8090624			54.0

 Device to Host Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(GB/s)
   1024				0.6
   103424			26.6
   205824			37.4
   308224			42.1
   410624			44.5
   513024			46.4
   615424			47.7
   717824			48.8
   820224			49.4
   922624			48.2
   1025024			47.8
   1127424			49.9
   1229824			49.4
   1332224			50.6
   1434624			50.1
   1537024			51.2
   1639424			50.8
   1741824			51.6
   1844224			51.3
   1946624			52.0
   2049024			51.6
   2151424			52.0
   2253824			52.2
   2356224			52.3
   2458624			52.4
   2561024			52.6
   2663424			52.6
   2765824			52.7
   2868224			52.7
   2970624			52.7
   3073024			53.0
   3175424			53.0
   3277824			53.1
   3380224			53.2
   3482624			53.3
   3585024			53.3
   3687424			53.4
   3789824			53.4
   3892224			53.5
   3994624			53.5
   4097024			53.6
   4199424			53.5
   4301824			53.5
   4404224			53.6
   4506624			53.6
   4609024			53.6
   4711424			53.6
   4813824			53.7
   4916224			53.8
   5018624			53.8
   5121024			53.8
   5223424			53.9
   5325824			53.9
   5428224			53.9
   5530624			53.9
   5633024			53.9
   5735424			54.0
   5837824			54.0
   5940224			53.8
   6042624			54.1
   6145024			53.9
   6247424			53.8
   6349824			54.0
   6452224			54.1
   6554624			54.3
   6657024			54.5
   6759424			53.8
   6861824			54.2
   6964224			54.0
   7066624			54.1
   7169024			54.1
   7271424			54.0
   7373824			54.2
   7476224			53.8
   7578624			54.0
   7681024			54.3
   7783424			54.0
   7885824			54.0
   7988224			54.3
   8090624			54.0

 Device to Device Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(GB/s)
   1024				0.5
   103424			55.5
   205824			106.9
   308224			156.7
   410624			213.8
   513024			264.4
   615424			303.6
   717824			360.4
   820224			409.0
   922624			460.2
   1025024			469.5
   1127424			267.6
   1229824			262.3
   1332224			294.9
   1434624			412.5
   1537024			436.0
   1639424			476.1
   1741824			499.1
   1844224			551.2
   1946624			586.6
   2049024			606.7
   2151424			656.3
   2253824			662.9
   2356224			693.4
   2458624			746.1
   2561024			748.3
   2663424			800.5
   2765824			852.0
   2868224			866.7
   2970624			898.8
   3073024			938.5
   3175424			975.4
   3277824			1000.9
   3380224			988.4
   3482624			992.4
   3585024			1103.6
   3687424			1078.0
   3789824			1131.0
   3892224			1145.7
   3994624			1205.4
   4097024			1197.5
   4199424			1205.8
   4301824			1236.8
   4404224			1347.2
   4506624			1359.0
   4609024			1431.7
   4711424			1429.4
   4813824			1368.1
   4916224			1432.2
   5018624			1486.3
   5121024			1435.5
   5223424			1584.8
   5325824			1506.8
   5428224			1633.7
   5530624			1559.6
   5633024			1652.7
   5735424			1664.6
   5837824			1718.8
   5940224			1741.2
   6042624			1746.5
   6145024			1778.8
   6247424			1818.6
   6349824			1873.9
   6452224			1789.6
   6554624			1838.3
   6657024			1851.0
   6759424			1925.7
   6861824			1868.0
   6964224			1968.3
   7066624			2029.9
   7169024			2009.1
   7271424			2021.8
   7373824			2004.3
   7476224			1948.5
   7578624			2040.3
   7681024			2135.1
   7783424			2163.5
   7885824			2095.1
   7988224			2129.3
   8090624			2218.3

Result = PASS

NOTE: The CUDA Samples are not meant for performance measurements. Results may vary when GPU Boost is enabled.
