[CUDA Bandwidth Test] - Starting...
Running on...

 Device 0: NVIDIA H100 PCIe
 Range Mode

 Host to Device Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(GB/s)
   1024				0.0
   103424			3.3
   205824			4.9
   308224			6.0
   410624			6.8
   513024			7.2
   615424			7.6
   717824			7.7
   820224			7.8
   922624			7.9
   1025024			8.0
   1127424			8.1
   1229824			8.3
   1332224			8.3
   1434624			8.5
   1537024			8.3
   1639424			8.4
   1741824			8.1
   1844224			8.5
   1946624			8.3
   2049024			8.6
   2151424			8.4
   2253824			8.6
   2356224			8.6
   2458624			8.1
   2561024			8.7
   2663424			8.7
   2765824			8.7
   2868224			8.7
   2970624			8.7
   3073024			8.6
   3175424			8.5
   3277824			8.6
   3380224			8.8
   3482624			8.8
   3585024			8.8
   3687424			8.9
   3789824			8.9
   3892224			8.9
   3994624			8.9
   4097024			8.9
   4199424			9.0
   4301824			9.2
   4404224			9.2
   4506624			9.3
   4609024			9.2
   4711424			9.3
   4813824			9.2
   4916224			9.2
   5018624			9.2
   5121024			9.2
   5223424			9.2
   5325824			9.2
   5428224			9.3
   5530624			9.3
   5633024			9.3
   5735424			9.4
   5837824			9.2
   5940224			9.2
   6042624			9.3
   6145024			9.1
   6247424			9.2
   6349824			9.3
   6452224			9.4
   6554624			9.4
   6657024			9.5
   6759424			9.3
   6861824			9.4
   6964224			9.3
   7066624			9.4
   7169024			9.4
   7271424			9.3
   7373824			9.4
   7476224			9.5
   7578624			9.4
   7681024			9.5
   7783424			9.5
   7885824			9.5
   7988224			8.7
   8090624			9.5
   8193024			9.5
   8295424			9.4
   8397824			9.1
   8500224			8.7
   8602624			8.8
   8705024			8.8
   8807424			8.8
   8909824			8.8
   9012224			8.9
   9114624			8.8
   9217024			8.8
   9319424			8.9
   9421824			8.8
   9524224			8.9
   9626624			8.9
   9729024			9.0
   9831424			8.9
   9933824			8.8
   10036224			8.8
   10138624			8.8
   10241024			8.8
   10343424			8.9
   10445824			8.9

 Device to Host Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(GB/s)
   1024				0.1
   103424			3.5
   205824			5.1
   308224			6.1
   410624			6.4
   513024			6.9
   615424			7.2
