[CUDA Bandwidth Test] - Starting...
Running on...

 Device 0: NVIDIA H100 PCIe
 Range Mode

[CUDA Bandwidth Test] - Starting...
Running on...

 Device 0: NVIDIA H100 PCIe
 Range Mode

[CUDA Bandwidth Test] - Starting...
Running on...

 Device 0: NVIDIA H100 PCIe
 Range Mode

[CUDA Bandwidth Test] - Starting...
Running on...

 Device 0: NVIDIA H100 PCIe
 Range Mode

 Host to Device Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(GB/s)
   1024				0.0
   103424			3.3
   205824			4.8
   308224			6.0
   410624			5.8
   513024			7.2
   615424			7.6
   717824			7.5
   820224			7.9
   922624			8.2
   1025024			8.4
   1127424			8.8
   1229824			9.1
   1332224			8.9
   1434624			9.3
   1537024			9.0
   1639424			8.9
   1741824			9.1
   1844224			9.0
   1946624			9.4
   2049024			9.5
   2151424			9.5
   2253824			9.8
   2356224			9.9
   2458624			9.9
   2561024			10.0
   2663424			10.1
   2765824			10.0
   2868224			9.9
   2970624			9.9
   3073024			9.8
   3175424			10.0
   3277824			10.0
   3380224			10.0
   3482624			10.3
   3585024			10.1
   3687424			10.1
   3789824			10.2
   3892224			10.0
   3994624			10.1
   4097024			10.1
   4199424			10.2
   4301824			10.3
   4404224			10.3
   4506624			10.2
   4609024			10.3
   4711424			10.4
   4813824			10.4
   4916224			10.4
   5018624			10.3
   5121024			10.2
   5223424			10.4
   5325824			10.4
   5428224			10.3
   5530624			10.4
   5633024			10.5
   5735424			10.4
   5837824			10.5
   5940224			10.5
   6042624			10.4
   6145024			10.3
   6247424			10.3
   6349824			10.5
   6452224			10.5
   6554624			10.5
   6657024			10.6
   6759424			10.6
   6861824			10.6
   6964224			10.6
   7066624			10.5
   7169024			10.5
   7271424			10.5
   7373824			10.5
   7476224			10.6
   7578624			10.6
   7681024			10.6
   7783424			10.6
   7885824			10.6
   7988224			10.6
   8090624			10.6
   8193024			10.6
   8295424			10.6
   8397824			10.6
   8500224			10.6
   8602624			10.7
   8705024			10.7
   8807424			10.7
   8909824			10.8
   9012224			10.8
   9114624			10.7
   9217024			10.7
   9319424			10.7
   9421824			10.7
   9524224			10.7
   9626624			10.7
   9729024			10.7
   9831424			10.8
   9933824			10.8
   10036224			10.8
   10138624			10.7
   10241024			10.7
   10343424			10.7
   10445824			10.6

 Device to Host Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(GB/s)
   1024				0.1
   103424			4.1
   205824			4.5
   308224			6.8
   410624			7.4
   513024			7.9
   615424			8.0
   717824			8.6
   820224			8.8
   922624			9.0
   1025024			9.0
   1127424			8.9
   1229824			9.2
   1332224			9.5
   1434624			9.8
   1537024			9.9
   1639424			10.1
   1741824			10.3
   1844224			10.3
   1946624			10.3
   2049024			10.3
   2151424			10.0
   2253824			10.1
   2356224			10.2
   2458624			10.3
   2561024			10.4
   2663424			10.6
   2765824			10.8
   2868224			10.8
   2970624			10.8
   3073024			10.7
   3175424			10.4
   3277824			10.5
   3380224			10.6
   3482624			10.7
   3585024			10.7
   3687424			10.8
   3789824			11.1
   3892224			11.0
   3994624			11.1
   4097024			11.0
   4199424			10.7
   4301824			10.8
   4404224			10.9
   4506624			11.0
   4609024			10.9
   4711424			11.1
   4813824			11.0
   4916224			11.2
   5018624			11.1
   5121024			11.2
   5223424			11.1
   5325824			11.1
   5428224			11.0
   5530624			11.1
   5633024			11.1
   5735424			11.3
   5837824			11.3
   5940224			11.3
   6042624			11.2
   6145024			11.3
   6247424			11.2
   6349824			11.4
   6452224			11.2
   6554624			11.4
   6657024			11.2
   6759424			11.5
   6861824			11.3
   6964224			11.5
   7066624			11.2
   7169024			11.6
   7271424			11.4
   7373824			11.5
   7476224			11.2
   7578624			11.5
   7681024			11.3
   7783424			11.5
   7885824			11.4
   7988224			11.6
   8090624			11.4
   8193024			11.7
   8295424			11.3
   8397824			11.6
   8500224			11.4
   8602624			11.6
   8705024			11.5
   8807424			11.6
   8909824			11.5
   9012224			11.8
   9114624			11.5
   9217024			11.8
   9319424			11.6
   9421824			11.7
   9524224			11.4
   9626624			11.5
   9729024			11.5
   9831424			11.7
   9933824			11.5
   10036224			11.8
   10138624			11.6
   10241024			11.8
   10343424			11.6
   10445824			11.7

 Device to Device Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(GB/s)
   1024				0.2
   103424			16.1
   205824			32.3
   308224			47.3
   410624			62.1
   513024			76.1
   615424			87.8
   717824			103.9
   820224			117.1
   922624			132.9
   1025024			142.7
   1127424			84.3
   1229824			93.4
   1332224			99.1
   1434624			105.2
   1537024			112.1
   1639424			130.2
   1741824			136.7
   1844224			147.8
   1946624			155.9
   2049024			166.1
   2151424			170.3
   2253824			180.2
   2356224			189.9
   2458624			195.6
   2561024			203.9
   2663424			211.7
   2765824			219.9
   2868224			226.4
   2970624			233.3
   3073024			245.8
   3175424			249.8
   3277824			258.4
   3380224			264.2
   3482624			278.8
   3585024			280.4
   3687424			291.1
   3789824			297.7
   3892224			307.4
   3994624			315.0
   4097024			321.9
   4199424			326.3
   4301824			339.2
   4404224			345.1
   4506624			346.9
   4609024			362.5
   4711424			363.4
   4813824			376.6
   4916224			387.2
   5018624			387.6
   5121024			399.6
   5223424			407.4
   5325824			411.8
   5428224			422.1
   5530624			429.7
   5633024			437.9
   5735424			447.5
   5837824			454.1
   5940224			469.0
   6042624			470.4
   6145024			488.3
   6247424			493.3
   6349824			492.3
   6452224			496.8
   6554624			515.1
   6657024			522.2
   6759424			530.5
   6861824			540.7
   6964224			546.5
   7066624			549.4
   7169024			556.1
   7271424			563.0
   7373824			565.0
   7476224			583.4
   7578624			592.1
   7681024			598.3
   7783424			604.9
   7885824			613.9
   7988224			619.6
   8090624			631.1
   8193024			637.9
   8295424			650.6
   8397824			661.5
   8500224			659.4
   8602624			676.5
   8705024			670.4
   8807424			690.9
   8909824			705.6
   9012224			703.5
   9114624			714.7
   9217024			724.4
   9319424			731.2
   9421824			740.3
   9524224			743.1
   9626624			748.7
   9729024			756.5
   9831424			767.2
   9933824			782.9
   10036224			777.6
   10138624			796.8
   10241024			801.0
   10343424			807.5
   10445824			817.7

Result = PASS

NOTE: The CUDA Samples are not meant for performance measurements. Results may vary when GPU Boost is enabled.
