model_path,successful_requests,total_input_tokens,total_output_tokens,request_throughput,input_token_throughput,output_token_throughput,total_token_throughput,mean_e2e_latency,median_e2e_latency,p25_e2e_latency,p75_e2e_latency,p99_e2e_latency,mean_ttft,median_ttft,p25_ttft,p75_ttft,p99_ttft,mean_tpot,median_tpot,p25_tpot,p75_tpot,p99_tpot,mean_itl,median_itl,p25_itl,p75_itl,p99_itl
meta-llama/Llama-3.1-8B,5000.0,40960000.0,1280000.0,1.7133333333333332,14053.766666666668,439.18,14492.949999999999,1312362.9000000001,1298022.9400000002,662213.83,1960325.8666666665,2584254.67,1278049.1166666667,1276478.14,638226.9033333333,1916826.0733333332,2537718.7266666666,134.5633333333333,81.43,63.24666666666667,99.68666666666667,709.04,5348.763333333333,44.47,39.48666666666667,46.92333333333334,554.1966666666666
