[CUDA Bandwidth Test] - Starting...
Running on...

 Device 0: NVIDIA H100 PCIe
 Range Mode

 Host to Device Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(GB/s)
   1024				0.0
   2048				0.1
   3072				0.2
   4096				0.2
   5120				0.3
   6144				0.3
   7168				0.4
   8192				0.4
   9216				0.4
   10240			0.5
   11264			0.6
   12288			0.6
   13312			0.6
   14336			0.7
   15360			0.7
   16384			0.8
   17408			0.8
   18432			0.8
   19456			0.9
   20480			0.9
   21504			1.0
   22528			1.0
   23552			1.0
   24576			1.1
   25600			1.1
   26624			1.1
   27648			1.2
   28672			1.2
   29696			1.2
   30720			1.2
   31744			1.3
   32768			1.3
   33792			1.3
   34816			1.4
   35840			1.4
   36864			1.4
   37888			1.5
   38912			1.5
   39936			1.6
   40960			1.6
   41984			1.7
   43008			1.6
   44032			1.7
   45056			1.8
   46080			1.8
   47104			1.8
   48128			1.8
   49152			1.8
   50176			1.9
   51200			1.8
   52224			1.9
   53248			2.0
   54272			1.9
   55296			2.0
   56320			2.0
   57344			2.1
   58368			2.0
   59392			2.1
   60416			2.0
   61440			2.1
   62464			2.1
   63488			2.2
   64512			2.2
   65536			2.3
   66560			2.3
   67584			2.2
   68608			2.4
   69632			2.3
   70656			2.3
   71680			2.4
   72704			2.4
   73728			2.4
   74752			2.4
   75776			2.4
   76800			2.6
   77824			2.5
   78848			2.5
   79872			2.7
   80896			2.7
   81920			2.8
   82944			2.7
   83968			2.8
   84992			2.9
   86016			2.9
   87040			3.0
   88064			3.2
   89088			3.1
   90112			3.3
   91136			3.2
   92160			3.3
   93184			3.3
   94208			3.4
   95232			3.3
   96256			3.5
   97280			3.4
   98304			3.5
   99328			3.4
   100352			3.6
   101376			3.6
   102400			3.5
   103424			3.6
   104448			3.6
   105472			3.5
   106496			3.6
   107520			3.6
   108544			3.8
   109568			3.7
   110592			3.8
   111616			3.8
   112640			3.8
   113664			3.7
   114688			3.9
   115712			3.8
   116736			3.9
   117760			3.8
   118784			3.8
   119808			4.0
   120832			4.0
   121856			3.9
   122880			3.9
   123904			3.9
   124928			4.1
   125952			4.1
   126976			4.1
   128000			4.1
   129024			4.1
   130048			4.1
   131072			4.1
   132096			4.2
   133120			4.2
   134144			4.2
   135168			4.2
   136192			4.2
   137216			4.2
   138240			4.2
   139264			4.3
   140288			4.3
   141312			4.3
   142336			4.3
   143360			4.3
   144384			4.4
   145408			4.4
   146432			4.4
   147456			4.5
   148480			4.6
   149504			4.6
   150528			4.6
   151552			4.6
   152576			4.5
   153600			4.6
   154624			4.6
   155648			4.6
   156672			4.7
   157696			4.7
   158720			4.7
   159744			4.7
   160768			4.8
   161792			4.6
   162816			4.7
   163840			4.7
   164864			4.8
   165888			4.7
   166912			4.7
   167936			4.8
   168960			4.8
   169984			4.8
   171008			4.8
   172032			4.9
   173056			4.8
   174080			4.8
   175104			4.9
   176128			4.8
   177152			5.0
   178176			5.0
   179200			5.0
   180224			5.1
   181248			4.9
   182272			5.0
   183296			5.2
   184320			4.9
   185344			5.1
   186368			5.0
   187392			5.1
   188416			5.1
   189440			5.2
   190464			5.0
   191488			5.0
   192512			5.1
   193536			5.1
   194560			5.3
   195584			5.1
   196608			5.3
   197632			5.2
   198656			5.3
   199680			5.2
   200704			5.4
   201728			5.3
   202752			5.4
   203776			5.3
   204800			5.2
   205824			5.4
   206848			5.4
   207872			5.3
   208896			5.5
   209920			5.4
   210944			5.3
   211968			5.5
   212992			5.4
   214016			5.4
   215040			5.3
   216064			5.3
   217088			5.5
   218112			5.4
   219136			5.5
   220160			5.4
   221184			5.4
   222208			5.4
   223232			5.5
   224256			5.7
   225280			5.7
   226304			5.6
   227328			5.7
   228352			5.7
   229376			5.6
   230400			5.6
   231424			5.6
   232448			5.6
   233472			5.7
   234496			5.8
   235520			5.7
   236544			5.7
   237568			5.7
   238592			5.6
   239616			5.7
   240640			5.7
   241664			5.7
   242688			5.9
   243712			5.9
   244736			5.8
   245760			5.8
   246784			5.8
   247808			5.8
   248832			5.8
   249856			5.8
   250880			5.9
   251904			5.7
   252928			5.8
   253952			5.9
   254976			6.0
   256000			6.0
   257024			5.8
   258048			5.9
   259072			5.8
   260096			6.0
   261120			5.8
   262144			6.0
   263168			6.0
   264192			6.0
   265216			5.9
   266240			6.0
   267264			5.9
   268288			6.0
   269312			6.2
   270336			6.0
   271360			6.0
   272384			6.2
   273408			5.9
   274432			6.2
   275456			6.0
   276480			6.1
   277504			6.2
   278528			5.9
   279552			6.2
   280576			5.9
   281600			6.1
   282624			6.0
   283648			6.2
   284672			6.1
   285696			6.0
   286720			6.2
   287744			6.3
   288768			6.2
   289792			6.1
   290816			6.2
   291840			6.2
   292864			6.4
   293888			6.2
   294912			6.1
   295936			6.3
   296960			6.2
   297984			6.1
   299008			6.2
   300032			6.2
   301056			6.1
   302080			6.2
   303104			6.4
   304128			6.2
   305152			6.2
   306176			6.2
   307200			6.5
   308224			6.3
   309248			6.4
   310272			6.4
   311296			6.3
   312320			6.4
   313344			6.3
   314368			6.3
   315392			6.2
   316416			6.3
   317440			6.2
   318464			6.3
   319488			6.3
   320512			6.4
   321536			6.4
   322560			6.3
   323584			6.3
   324608			6.4
   325632			6.3
   326656			6.3
   327680			6.5
   328704			6.5
   329728			6.5
   330752			6.4
   331776			6.4
   332800			6.5
   333824			6.4
   334848			6.5
   335872			6.4
   336896			6.6
   337920			6.5
   338944			6.6
   339968			6.6
   340992			6.6
   342016			6.6
   343040			6.7
   344064			6.7
   345088			6.7
   346112			6.4
   347136			6.6
   348160			6.6
   349184			6.5
   350208			6.7
   351232			6.5
   352256			6.6
   353280			6.7
   354304			6.7
   355328			6.7
   356352			6.8
   357376			6.6
   358400			6.6
   359424			6.8
   360448			6.8
   361472			6.6
   362496			6.7
   363520			6.6
   364544			6.8
   365568			6.7
   366592			6.6
   367616			6.9
   368640			6.6
   369664			6.9
   370688			6.6
   371712			6.8
   372736			6.6
   373760			6.8
   374784			6.7
   375808			6.9
   376832			6.7
   377856			7.0
   378880			6.7
   379904			6.9
   380928			6.7
   381952			6.9
   382976			6.8
   384000			6.8
   385024			7.0
   386048			6.9
   387072			6.8
   388096			7.0
   389120			6.9
   390144			6.9
   391168			6.7
   392192			7.0
   393216			6.9
   394240			6.8
   395264			6.7
   396288			7.0
   397312			6.8
   398336			6.9
   399360			6.8
   400384			6.9
   401408			6.7
   402432			6.8
   403456			6.8
   404480			6.8
   405504			6.8
   406528			6.7
   407552			6.8
   408576			6.8
   409600			7.1
   410624			7.0
   411648			7.0
   412672			7.0
   413696			6.9
   414720			7.0
   415744			6.9
   416768			7.1
   417792			6.9
   418816			6.9
   419840			6.9
   420864			7.0
   421888			7.0
   422912			7.0
   423936			7.1
   424960			7.0
   425984			7.0
   427008			6.9
   428032			7.0
   429056			7.1
   430080			7.1
   431104			7.1
   432128			7.1
   433152			6.9
   434176			6.8
   435200			7.0
   436224			7.1
   437248			6.9
   438272			6.9
   439296			7.1
   440320			7.2
   441344			6.9
   442368			7.1
   443392			7.1
   444416			7.0
   445440			7.1
   446464			7.2
   447488			6.9
   448512			7.2
   449536			7.2
   450560			7.0
   451584			7.0
   452608			6.9
   453632			7.1
   454656			7.0
   455680			7.2
   456704			7.0
   457728			7.2
   458752			7.0
   459776			7.1
   460800			7.1
   461824			7.1
   462848			6.9
   463872			7.1
   464896			7.1
   465920			7.1
   466944			6.9
   467968			7.2
   468992			7.1
   470016			7.1
   471040			7.3
   472064			7.1
   473088			7.0
   474112			7.3
   475136			7.2
   476160			7.1
   477184			7.4
   478208			7.3
   479232			7.2
   480256			7.3
   481280			7.2
   482304			7.2
   483328			7.1
   484352			7.2
   485376			7.2
   486400			7.2
   487424			7.2
   488448			7.2
   489472			7.2
   490496			7.4
   491520			7.3
   492544			7.2
   493568			7.3
   494592			7.2
   495616			7.1
   496640			7.1
   497664			7.2
   498688			7.2
   499712			7.2
   500736			7.1
   501760			7.2
   502784			7.1
   503808			7.3
   504832			7.2
   505856			7.2
   506880			7.3
   507904			7.3
   508928			7.3
   509952			7.3
   510976			7.3
   512000			7.4
   513024			7.5
   514048			7.5
   515072			7.5
   516096			7.4
   517120			7.5
   518144			7.4
   519168			7.6
   520192			7.3
   521216			7.4
   522240			7.4
   523264			7.6
   524288			7.3
   525312			7.5
   526336			7.5
   527360			7.3
   528384			7.5
   529408			7.6
   530432			7.6
   531456			7.4
   532480			7.5
   533504			7.6
   534528			7.5
   535552			7.3
   536576			7.3
   537600			7.4
   538624			7.6
   539648			7.4
   540672			7.5
   541696			7.5
   542720			7.4
   543744			7.5
   544768			7.5
   545792			7.5
   546816			7.3
   547840			7.3
   548864			7.5
   549888			7.3
   550912			7.5
   551936			7.4
   552960			7.6
   553984			7.4
   555008			7.6
   556032			7.4
   557056			7.5
   558080			7.5
   559104			7.4
   560128			7.4
   561152			7.6
   562176			7.4
   563200			7.7
   564224			7.6
   565248			7.6
   566272			7.5
   567296			7.5
   568320			7.5
   569344			7.4
   570368			7.4
   571392			7.5
   572416			7.7
   573440			7.6
   574464			7.6
   575488			7.6
   576512			7.6
   577536			7.6
   578560			7.6
   579584			7.6
   580608			7.5
   581632			7.5
   582656			7.7
   583680			7.6
   584704			7.6
   585728			7.5
   586752			7.7
   587776			7.7
   588800			7.5
   589824			7.7
   590848			7.7
   591872			7.7
   592896			7.7
   593920			7.6
   594944			7.7
   595968			7.7
   596992			7.7
   598016			7.7
   599040			7.6
   600064			7.5
   601088			7.6
   602112			7.7
   603136			7.8
   604160			7.5
   605184			7.6
   606208			7.6
   607232			7.5
   608256			7.7
   609280			7.5
   610304			7.6
   611328			7.7
   612352			7.7
   613376			7.5
   614400			7.6
   615424			7.6
   616448			7.6
   617472			7.7
   618496			7.7
   619520			7.7
   620544			7.7
   621568			7.8
   622592			7.8
   623616			7.7
   624640			7.7
   625664			7.8
   626688			7.9
   627712			7.6
   628736			7.7
   629760			7.6
   630784			7.7
   631808			7.7
   632832			7.7
   633856			7.7
   634880			7.8
   635904			7.9
   636928			7.7
   637952			7.6
   638976			7.7
   640000			7.7
   641024			7.7
   642048			7.9
   643072			7.7
   644096			7.6
   645120			7.8
   646144			7.8
   647168			7.7
   648192			7.7
   649216			7.6
   650240			7.8
   651264			7.8
   652288			7.7
   653312			7.7
   654336			7.6
   655360			7.4
   656384			7.7
   657408			7.9
   658432			7.8
   659456			7.8
   660480			7.8
   661504			7.7
   662528			7.8
   663552			7.7
   664576			7.7
   665600			7.7
   666624			7.8
   667648			7.8
   668672			7.8
   669696			7.8
   670720			7.8
   671744			7.7
   672768			7.8
   673792			7.8
   674816			7.8
   675840			7.8
   676864			7.8
   677888			7.8
   678912			7.7
   679936			7.9
   680960			8.0
   681984			7.7
   683008			7.9
   684032			7.9
   685056			7.7
   686080			7.9
   687104			8.0
   688128			8.0
   689152			8.0
   690176			8.0
   691200			7.8
   692224			7.9
   693248			7.9
   694272			7.9
   695296			7.8
   696320			7.8
   697344			7.8
   698368			7.8
   699392			7.9
   700416			7.9
   701440			7.9
   702464			7.6
   703488			7.8
   704512			7.7
   705536			7.9
   706560			7.8
   707584			7.9
   708608			7.8
   709632			8.1
   710656			7.8
   711680			8.0
   712704			8.0
   713728			7.8
   714752			7.8
   715776			8.0
   716800			8.0
   717824			7.7
   718848			7.8
   719872			8.0
   720896			7.9
   721920			7.7
   722944			7.9
   723968			7.7
   724992			7.7
   726016			7.8
   727040			7.9
   728064			7.8
   729088			7.8
   730112			7.8
   731136			7.9
   732160			7.8
   733184			7.7
   734208			7.8
   735232			8.0
   736256			7.9
   737280			7.9
   738304			7.9
   739328			7.9
   740352			7.8
   741376			7.8
   742400			7.8
   743424			7.7
   744448			7.8
   745472			7.9
   746496			7.9
   747520			7.8
   748544			7.9
   749568			7.9
   750592			7.9
   751616			7.9
   752640			7.9
   753664			8.0
   754688			8.0
   755712			7.8
   756736			8.1
   757760			8.1
   758784			8.0
   759808			8.0
   760832			8.1
   761856			8.0
   762880			8.1
   763904			8.1
   764928			8.2
   765952			7.8
   766976			8.0
   768000			8.1
   769024			8.1
   770048			8.2
   771072			8.2
   772096			7.9
   773120			7.8
   774144			8.0
   775168			8.0
   776192			8.0
   777216			8.0
   778240			8.0
   779264			8.1
   780288			8.0
   781312			8.0
   782336			7.9
   783360			8.0
