[CUDA Bandwidth Test] - Starting...
Running on...

 Device 0: NVIDIA H100 PCIe
 Range Mode

 Host to Device Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(GB/s)
   1024				0.0
   2048				0.1
   3072				0.1
   4096				0.2
   5120				0.3
   6144				0.3
   7168				0.3
   8192				0.4
   9216				0.4
   10240			0.5
   11264			0.5
   12288			0.6
   13312			0.6
   14336			0.6
   15360			0.7
   16384			0.7
   17408			0.8
   18432			0.8
   19456			0.8
   20480			0.9
   21504			0.9
   22528			0.9
   23552			1.0
   24576			1.0
   25600			1.0
   26624			1.0
   27648			1.1
   28672			1.1
   29696			1.1
   30720			1.1
   31744			1.2
   32768			1.2
   33792			1.2
   34816			1.2
   35840			1.3
   36864			1.3
   37888			1.3
   38912			1.2
   39936			1.3
   40960			1.3
   41984			1.3
   43008			1.3
   44032			1.3
   45056			1.4
   46080			1.4
   47104			1.4
   48128			1.4
   49152			1.5
   50176			1.5
   51200			1.5
   52224			1.5
   53248			1.5
   54272			1.8
   55296			1.5
   56320			1.9
   57344			1.8
   58368			1.7
   59392			1.9
   60416			1.7
   61440			1.9
   62464			1.9
   63488			1.9
   64512			1.9
   65536			2.0
   66560			1.9
   67584			2.0
   68608			2.0
   69632			2.0
   70656			2.1
   71680			2.1
   72704			2.2
   73728			2.2
   74752			2.2
   75776			2.2
   76800			2.3
   77824			2.5
   78848			2.5
   79872			2.5
   80896			2.7
   81920			2.5
   82944			2.7
   83968			2.7
   84992			2.8
   86016			2.7
   87040			2.9
   88064			3.1
   89088			3.2
   90112			3.2
   91136			3.2
   92160			3.3
   93184			3.3
   94208			3.3
   95232			3.3
   96256			3.3
   97280			3.4
   98304			3.4
   99328			3.4
   100352			3.4
   101376			3.5
   102400			3.5
   103424			3.5
   104448			3.5
   105472			3.4
   106496			3.5
   107520			3.6
   108544			3.6
   109568			3.6
   110592			3.7
   111616			3.5
   112640			3.7
   113664			3.7
   114688			3.8
   115712			3.7
   116736			3.6
   117760			3.6
   118784			3.7
   119808			3.7
   120832			3.7
   121856			3.7
   122880			3.7
   123904			3.8
   124928			3.8
   125952			3.7
   126976			3.8
   128000			3.8
   129024			3.9
   130048			3.9
   131072			3.9
   132096			3.9
   133120			3.9
   134144			3.9
   135168			4.0
   136192			4.0
   137216			4.0
   138240			4.1
   139264			4.1
   140288			3.9
   141312			3.9
   142336			4.0
   143360			4.0
   144384			4.1
   145408			4.2
   146432			4.0
   147456			4.1
   148480			4.2
   149504			4.3
   150528			4.3
   151552			4.3
   152576			4.0
   153600			4.2
   154624			4.3
   155648			4.2
   156672			4.4
   157696			4.1
   158720			4.3
   159744			4.3
   160768			4.2
   161792			4.4
   162816			4.2
   163840			4.4
   164864			4.2
   165888			4.5
   166912			4.3
   167936			4.4
   168960			4.3
   169984			4.5
   171008			4.4
   172032			4.4
   173056			4.5
   174080			4.4
   175104			4.6
   176128			4.5
   177152			4.4
   178176			4.7
   179200			4.5
   180224			4.7
   181248			4.6
   182272			4.5
   183296			4.7
   184320			4.6
   185344			4.6
   186368			4.5
   187392			4.6
   188416			4.6
   189440			4.8
   190464			4.7
   191488			4.6
   192512			4.6
   193536			4.6
   194560			4.6
   195584			4.6
   196608			4.6
   197632			4.6
   198656			5.0
   199680			4.7
   200704			4.8
   201728			4.7
   202752			4.7
   203776			5.0
   204800			5.0
   205824			4.9
   206848			4.8
   207872			4.8
   208896			4.9
   209920			4.8
