[CUDA Bandwidth Test] - Starting...
Running on...

 Device 0: NVIDIA H100 PCIe
 Range Mode

 Host to Device Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(GB/s)
   1024				0.4
   2048				0.8
   3072				1.2
   4096				1.7
   5120				2.0
   6144				2.4
   7168				2.7
   8192				3.0
   9216				3.4
   10240			3.7
   11264			4.1
   12288			4.4
   13312			4.6
   14336			5.0
   15360			5.1
   16384			5.7
   17408			6.0
   18432			5.5
   19456			6.2
   20480			6.2
   21504			6.6
   22528			6.6
   23552			6.9
   24576			7.1
   25600			7.3
   26624			7.5
   27648			7.7
   28672			8.0
   29696			8.0
   30720			8.1
   31744			8.6
   32768			8.9
   33792			9.3
   34816			9.4
   35840			9.8
   36864			9.9
   37888			10.2
   38912			10.1
   39936			10.2
   40960			10.4
   41984			10.3
   43008			10.2
   44032			10.5
   45056			10.9
   46080			11.1
   47104			11.2
   48128			11.2
   49152			11.5
   50176			11.5
   51200			11.6
   52224			12.0
   53248			12.1
   54272			11.9
   55296			12.4
   56320			13.3
   57344			12.4
   58368			12.8
   59392			12.6
   60416			13.2
   61440			12.6
   62464			13.9
   63488			13.3
   64512			12.8
   65536			13.5
   66560			13.8
   67584			13.7
   68608			14.0
   69632			15.7
   70656			14.5
   71680			14.8
   72704			15.9
   73728			16.3
   74752			14.3
   75776			14.7
   76800			14.8
   77824			15.0
   78848			15.8
   79872			17.1
   80896			15.5
   81920			15.5
   82944			16.0
   83968			15.6
   84992			15.9
   86016			15.8
   87040			15.8
   88064			15.7
   89088			16.5
   90112			18.6
   91136			15.9
   92160			16.4
   93184			17.0
   94208			19.0
   95232			16.7
   96256			16.6
   97280			16.8
   98304			16.7
   99328			16.8
   100352			19.0
   101376			17.0
   102400			17.0
   103424			17.1
   104448			17.3
   105472			17.0
   106496			17.3
   107520			17.2
   108544			17.4
   109568			17.1
   110592			17.9
   111616			17.9
   112640			18.4
   113664			18.2
   114688			19.6
   115712			17.8
   116736			18.1
   117760			18.2
   118784			18.1
   119808			18.2
   120832			21.3
   121856			20.5
   122880			18.1
   123904			18.5
   124928			18.5
   125952			18.7
   126976			19.6
   128000			18.8
   129024			18.4
   130048			19.1
   131072			19.3
   132096			19.4
   133120			20.1
   134144			19.4
   135168			19.4
   136192			19.9
   137216			20.3
   138240			24.1
   139264			19.6
   140288			20.2
   141312			20.1
   142336			20.1
   143360			20.1
   144384			24.3
   145408			20.2
   146432			23.2
   147456			21.3
   148480			20.7
   149504			20.2
   150528			24.8
   151552			20.6
   152576			25.1
   153600			20.6
   154624			22.3
   155648			20.7
   156672			20.6
   157696			21.0
   158720			20.8
   159744			23.4
   160768			21.1
   161792			22.2
   162816			21.1
   163840			22.2
   164864			26.5
   165888			21.3
   166912			24.1
   167936			21.5
   168960			24.9
   169984			23.2
   171008			22.0
   172032			21.4
   173056			22.7
   174080			21.8
   175104			21.8
   176128			24.6
   177152			21.6
   178176			23.7
   179200			21.7
   180224			26.5
   181248			22.0
   182272			21.9
   183296			21.9
   184320			25.8
   185344			22.0
   186368			28.0
   187392			28.9
   188416			23.4
   189440			22.7
   190464			29.3
   191488			21.9
   192512			22.4
   193536			26.0
   194560			23.7
   195584			29.8
   196608			22.6
   197632			28.1
   198656			26.3
   199680			24.0
   200704			22.7
   201728			26.2
   202752			22.7
   203776			30.0
   204800			23.2
   205824			23.0
   206848			30.1
   207872			23.0
   208896			25.0
   209920			23.1
   210944			23.3
   211968			28.0
   212992			23.1
   214016			23.3
   215040			23.3
   216064			28.9
   217088			23.7
   218112			24.6
   219136			25.0
   220160			25.6
   221184			23.5
   222208			27.3
   223232			25.7
   224256			23.6
   225280			28.1
   226304			30.8
   227328			24.6
   228352			23.5
   229376			29.0
   230400			23.7
   231424			29.5
   232448			25.4
   233472			23.8
   234496			28.7
   235520			24.0
   236544			31.2
   237568			31.7
   238592			25.1
   239616			24.1
   240640			30.9
   241664			30.7
   242688			24.7
   243712			23.9
   244736			32.2
   245760			32.8
   246784			26.4
   247808			24.4
   248832			25.1
   249856			24.5
   250880			24.3
   251904			24.7
   252928			26.0
   253952			24.4
   254976			24.3
   256000			32.4
   257024			27.1
   258048			24.2
   259072			32.8
   260096			27.4
   261120			28.5
   262144			25.5
   263168			25.2
   264192			27.1
   265216			24.4
   266240			24.4
   267264			33.6
   268288			24.6
   269312			27.6
   270336			29.8
   271360			26.7
   272384			26.1
   273408			25.0
   274432			25.9
   275456			24.9
   276480			33.6
   277504			31.0
   278528			27.5
   279552			25.7
   280576			28.2
   281600			25.9
   282624			24.8
   283648			25.1
   284672			34.0
   285696			25.0
   286720			32.1
   287744			33.8
   288768			31.7
   289792			28.5
   290816			26.3
   291840			28.6
   292864			26.6
   293888			25.6
   294912			31.0
   295936			27.9
   296960			30.0
   297984			27.2
   299008			26.1
   300032			25.5
   301056			26.2
   302080			32.9
   303104			30.3
   304128			32.0
   305152			32.8
   306176			31.4
   307200			29.0
   308224			27.3
   309248			26.1
   310272			27.2
   311296			26.9
   312320			28.3
   313344			27.2
   314368			31.1
   315392			33.4
   316416			35.0
   317440			27.0
   318464			26.7
   319488			26.7
   320512			27.0
   321536			27.4
   322560			31.6
   323584			31.2
   324608			34.0
   325632			36.0
   326656			32.4
   327680			35.5
   328704			34.5
   329728			29.1
   330752			28.8
   331776			28.3
   332800			28.4
   333824			27.6
   334848			28.5
   335872			28.4
   336896			28.4
   337920			34.0
   338944			31.8
   339968			27.5
   340992			27.7
   342016			27.7
   343040			35.1
   344064			36.6
   345088			33.8
   346112			28.1
   347136			28.7
   348160			32.8
   349184			32.5
   350208			37.2
   351232			35.3
   352256			32.9
   353280			32.1
   354304			36.2
   355328			33.8
   356352			32.2
   357376			33.3
   358400			34.9
   359424			33.9
   360448			33.0
   361472			32.1
   362496			33.1
   363520			32.8
   364544			32.6
   365568			36.6
   366592			34.8
   367616			28.1
   368640			30.6
   369664			30.9
   370688			29.2
   371712			30.3
   372736			28.2
   373760			30.9
   374784			36.3
   375808			28.8
   376832			34.4
   377856			33.4
   378880			32.6
   379904			37.7
   380928			36.6
   381952			35.8
   382976			35.3
   384000			28.6
   385024			31.6
   386048			32.4
   387072			32.8
   388096			37.4
   389120			36.3
   390144			35.6
   391168			31.5
   392192			32.6
   393216			28.8
   394240			35.2
   395264			29.3
   396288			32.8
   397312			37.9
   398336			36.8
   399360			29.9
   400384			31.3
   401408			32.7
   402432			35.7
   403456			35.1
   404480			35.5
   405504			36.0
   406528			35.9
   407552			32.1
   408576			38.6
   409600			31.1
   410624			33.3
   411648			34.5
   412672			35.6
   413696			37.3
   414720			29.2
   415744			35.7
   416768			31.2
   417792			33.3
   418816			35.4
   419840			36.4
   420864			35.5
   421888			35.6
   422912			31.0
   423936			37.1
   424960			37.1
   425984			32.5
   427008			34.2
   428032			35.8
