model_path,max_num_seqs,successful_requests,total_input_tokens,total_output_tokens,request_throughput,input_token_throughput,output_token_throughput,total_token_throughput,mean_e2e_latency,median_e2e_latency,p25_e2e_latency,p75_e2e_latency,p99_e2e_latency,mean_ttft,median_ttft,p25_ttft,p75_ttft,p99_ttft,mean_tpot,median_tpot,p25_tpot,p75_tpot,p99_tpot,mean_itl,median_itl,p25_itl,p75_itl,p99_itl
meta-llama/Llama-3.1-8B,512,5000,640000,5120000,0.82,104.59,836.71,941.30,3234305.10,3280649.77,1752561.64,4690895.62,5926396.77,2645182.02,2633916.78,1178016.91,4131098.54,5307375.11,,,554.69,575.03,685.66,3179.75,531.32,513.76,563.78,1194.25
meta-llama/Llama-3.1-8B,1024,5000,640000,5120000,1.03,132.30,1058.44,1190.74,2641020.34,2605112.60,1496866.78,3780534.67,4827896.58,1820844.36,1978249.05,870256.35,3152890.47,4314259.30,,,618.58,956.60,1125.39,2596.81,534.27,500.97,589.99,1868.61
meta-llama/Llama-3.1-8B,2048,5000,640000,5120000,0.92,118.29,946.29,1064.58,2853784.61,2880600.65,1436364.27,4101694.18,5388061.73,1635435.52,1931233.39,20365.13,2997053.30,4108055.31,,,956.12,1395.56,2237.30,2808.84,515.16,481.08,586.47,2158.85
meta-llama/Llama-3.1-8B,4096,5000,640000,5120000,0.66,84.80,678.40,763.20,3872771.85,3805533.33,2022631.33,5770506.51,7354479.76,2595239.92,2794106.82,20273.50,4808421.20,6371748.34,,,919.53,1379.18,2716.08,3810.20,482.71,461.98,548.48,1778.71
meta-llama/Llama-3.1-8B,1024,5000,640000,5120000,1.02,130.44,1043.55,1174.00,2675134.14,2631738.25,1510381.70,3838429.93,4896829.02,1843448.98,2003736.80,884797.42,3189180.24,4374128.16,,,626.98,970.61,1134.50,2630.35,547.07,503.06,587.58,1853.02
meta-llama/Llama-3.1-8B,2048,5000,640000,5120000,0.90,115.43,923.43,1038.86,2910981.24,2939695.66,1447932.97,4192888.47,5519445.88,1667799.62,1961678.80,20329.36,3059223.29,4199182.95,,,977.98,1429.07,2284.25,2865.13,523.22,482.08,596.90,2232.85
