model_path,max_num_seqs,mean_cc,min_cc,max_cc,std_dev_cc,cv_cc
meta-llama/Llama-3.1-8B,512,3866.055,3862.47,3869.64,5.069955621107597,0.001311402869619702
meta-llama/Llama-3.1-8B,1024,3605.9700000000003,3587.54,3624.4,26.063955954536393,0.007228001329610682
meta-llama/Llama-3.1-8B,2048,3465.9049999999997,3464.99,3466.82,1.2940054095718128,0.00037335282114531475
meta-llama/Llama-3.1-8B,4096,3284.33,3275.59,3293.07,12.360226535141026,0.003763393610002912
