model_path,successful_requests,total_input_tokens,total_output_tokens,request_throughput,input_token_throughput,output_token_throughput,total_token_throughput,mean_e2e_latency,median_e2e_latency,p25_e2e_latency,p75_e2e_latency,p99_e2e_latency,mean_ttft,median_ttft,p25_ttft,p75_ttft,p99_ttft,mean_tpot,median_tpot,p25_tpot,p75_tpot,p99_tpot,mean_itl,median_itl,p25_itl,p75_itl,p99_itl
meta-llama/Llama-3.1-8B,5000.0,40960000.0,1280000.0,1.87,15323.675,478.865,15802.54,1196610.905,1196857.26,611934.03,1782524.68,2353178.13,1164109.5350000001,1161246.11,578846.3300000001,1746019.05,2313809.42,127.455,106.05,105.82,106.82,111.555,4827.055,44.46,40.879999999999995,193.51,290.58
