model_path,max_num_seqs,mean_noncc,min_noncc,max_noncc,std_dev_noncc,cv_noncc
meta-llama/Llama-3.1-8B,512,4011.956666666667,3973.78,4064.26,46.865015025425336,0.011681336295280348
meta-llama/Llama-3.1-8B,1024,3686.2433333333333,3664.68,3710.0,22.739473022331378,0.0061687390023080525
meta-llama/Llama-3.1-8B,2048,3583.293333333333,3569.95,3603.72,17.964783141840012,0.005013483818007214
meta-llama/Llama-3.1-8B,4096,3379.77,3346.94,3412.6,46.428631252708605,0.013737216216697766
