model_path,max_num_seqs,mean_cc,min_cc,max_cc,std_dev_cc,cv_cc
meta-llama/Llama-3.1-8B,4,493.05500000000006,456.67,529.44,51.45616046694507,0.10436190783370027
meta-llama/Llama-3.1-8B,8,1040.7,904.97,1176.43,191.9512068209002,0.18444432287969656
meta-llama/Llama-3.1-8B,16,1879.885,1657.02,2102.75,315.17870557827985,0.1676585033543434
meta-llama/Llama-3.1-8B,32,3757.615,3723.61,3791.62,48.09033218849677,0.012798099908717879
