model_path,max_num_seqs,successful_requests,total_input_tokens,total_output_tokens,request_throughput,input_token_throughput,output_token_throughput,total_token_throughput,mean_e2e_latency,median_e2e_latency,p25_e2e_latency,p75_e2e_latency,p99_e2e_latency,mean_ttft,median_ttft,p25_ttft,p75_ttft,p99_ttft,mean_tpot,median_tpot,p25_tpot,p75_tpot,p99_tpot,mean_itl,median_itl,p25_itl,p75_itl,p99_itl
meta-llama/Llama-3.1-8B,2048,5000,640000,640000,76.74,9822.21,9822.21,19644.42,46780.70,50144.71,30145.06,57547.50,64185.72,25912.27,29819.19,7376.02,33442.56,51640.57,,,131.27,186.94,370.43,704.27,168.70,122.97,223.26,10375.70
meta-llama/Llama-3.1-8B,1024,5000,640000,640000,79.13,10128.26,10128.26,20256.52,38101.69,39037.05,26574.10,51244.32,62192.32,28411.52,28425.82,15368.20,41540.20,54596.57,,,67.37,85.35,97.60,421.99,53.55,46.22,64.19,6016.66
meta-llama/Llama-3.1-8B,512,5000,640000,640000,76.12,9743.41,9743.41,19486.81,36470.92,34100.47,21614.38,53212.44,64501.08,31519.41,29594.03,16079.77,47564.46,60866.39,,,35.21,44.68,50.55,342.65,31.68,25.80,34.45,1966.93
meta-llama/Llama-3.1-8B,256,5000,640000,640000,68.82,8808.59,8808.59,17617.18,38322.62,37380.76,19942.59,54978.56,71431.24,35550.51,34674.83,17290.87,52273.09,69589.31,,,20.67,25.80,27.67,324.81,18.99,18.30,19.57,815.70
meta-llama/Llama-3.1-8B,128,5000,640000,640000,52.69,6744.96,6744.96,13489.91,48669.71,48620.15,25415.24,71841.50,92733.89,46780.96,46596.42,23594.52,69822.10,90913.89,,,14.36,16.02,18.03,395.10,13.83,13.52,14.09,227.98
meta-llama/Llama-3.1-8B,64,5000,640000,640000,34.50,4415.94,4415.94,8831.88,73439.83,73860.87,38267.23,108577.44,142774.11,71874.92,72124.53,36690.59,107000.37,141223.52,,,12.37,12.43,13.74,590.21,11.92,11.71,12.10,101.66
meta-llama/Llama-3.1-8B,32,5000,640000,640000,20.49,2622.17,2622.17,5244.34,122918.77,123260.77,63348.04,183161.00,240347.72,121495.63,121780.51,61873.19,181679.99,238913.28,,,11.27,11.61,11.67,977.19,10.92,10.70,11.09,91.75
meta-llama/Llama-3.1-8B,16,5000,640000,640000,11.18,1430.50,1430.50,2860.99,224498.52,224809.63,114077.40,335533.68,441974.62,223153.63,223459.11,112724.15,334183.35,440623.37,,,10.63,10.65,10.97,1780.43,10.51,10.32,10.71,31.90
