model_path,max_num_seqs,mean_cc,min_cc,max_cc,std_dev_cc,cv_cc
meta-llama/Llama-3.1-8B,512,941.3,941.3,941.3,,
meta-llama/Llama-3.1-8B,1024,1182.37,1174.0,1190.74,11.836967517062732,0.010011221121191178
meta-llama/Llama-3.1-8B,2048,1051.7199999999998,1038.86,1064.58,18.186786412117943,0.017292422329249255
meta-llama/Llama-3.1-8B,4096,763.2,763.2,763.2,,
