model_path,max_num_seqs,mean_cc,min_cc,max_cc,std_dev_cc,cv_cc
meta-llama/Llama-3.1-8B,4,371.51,361.78,383.35,10.938706504884413,0.029443908656252626
meta-llama/Llama-3.1-8B,8,718.8966666666666,704.2,745.98,23.483275609108134,0.032665717756063424
meta-llama/Llama-3.1-8B,16,1462.86,1412.56,1490.81,43.650973643207536,0.029839474483687827
meta-llama/Llama-3.1-8B,32,2676.5333333333333,2623.55,2752.8,67.6976796746634,0.02529304560924458
