model_path,successful_requests,total_input_tokens,total_output_tokens,request_throughput,input_token_throughput,output_token_throughput,total_token_throughput,mean_e2e_latency,median_e2e_latency,p25_e2e_latency,p75_e2e_latency,p99_e2e_latency,mean_ttft,median_ttft,p25_ttft,p75_ttft,p99_ttft,mean_tpot,median_tpot,p25_tpot,p75_tpot,p99_tpot,mean_itl,median_itl,p25_itl,p75_itl,p99_itl
meta-llama/Llama-3.1-8B,5000.0,40960000.0,1280000.0,1.6900000000000002,13831.373333333335,432.23333333333335,14263.606666666667,1344295.3333333333,1345909.4533333334,690403.8966666666,2004527.3433333335,2639207.1733333333,1314422.1866666668,1315846.3533333333,660357.8466666667,1974629.5066666666,2609753.77,117.14999999999999,117.52,116.94333333333334,118.23333333333333,120.8,5409.703333333334,56.82333333333333,49.78333333333333,207.85666666666665,410.01
