[CUDA Bandwidth Test] - Starting...
Running on...

 Device 0: NVIDIA H100 PCIe
 Range Mode

 Host to Device Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(GB/s)
   1024				0.0
   103424			3.3
   205824			5.1
   308224			5.9
   410624			6.6
   513024			7.3
   615424			7.5
   717824			7.6
   820224			7.8
   922624			7.8
   1025024			7.9
   1127424			7.7
   1229824			7.8
   1332224			8.0
   1434624			8.2
   1537024			8.2
   1639424			8.2
   1741824			8.5
   1844224			8.3
   1946624			8.2
   2049024			8.4
   2151424			9.2
   2253824			9.4
   2356224			9.6
   2458624			9.5
   2561024			9.7
   2663424			9.7
   2765824			9.7
   2868224			9.7
   2970624			9.6
   3073024			9.6
   3175424			9.7
   3277824			9.7
   3380224			10.0
   3482624			9.9
   3585024			9.9
   3687424			10.0
   3789824			10.1
   3892224			9.9
   3994624			9.7
   4097024			9.8
   4199424			9.8
   4301824			9.9
   4404224			10.1
   4506624			10.1
   4609024			10.2
   4711424			10.2
   4813824			10.2
   4916224			10.0
   5018624			10.0
   5121024			10.1
   5223424			10.1
   5325824			10.0
   5428224			10.0
   5530624			10.1
   5633024			10.2
   5735424			10.1
   5837824			10.2
   5940224			10.1
   6042624			10.1
   6145024			10.0
   6247424			10.0
   6349824			10.2
   6452224			10.3
   6554624			10.3
   6657024			10.4
   6759424			10.4
   6861824			10.4
   6964224			10.4
   7066624			10.3
   7169024			10.3
   7271424			10.2
   7373824			10.3
   7476224			10.3
   7578624			10.3
   7681024			10.3
   7783424			10.3
   7885824			10.3
   7988224			10.3
   8090624			10.3

 Device to Host Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(GB/s)
   1024				0.1
   103424			4.0
   205824			6.0
   308224			7.0
   410624			7.5
   513024			7.9
   615424			8.1
   717824			8.3
   820224			8.3
   922624			8.3
   1025024			8.2
   1127424			7.9
   1229824			8.5
   1332224			8.5
   1434624			8.7
   1537024			8.3
   1639424			9.0
   1741824			8.1
   1844224			9.1
   1946624			8.3
   2049024			9.1
   2151424			9.1
   2253824			9.2
   2356224			9.3
   2458624			9.6
   2561024			9.6
   2663424			9.8
   2765824			9.9
   2868224			10.0
   2970624			9.9
   3073024			10.0
   3175424			9.4
   3277824			9.7
   3380224			9.7
   3482624			9.7
   3585024			9.7
   3687424			9.9
   3789824			9.8
   3892224			10.0
   3994624			9.9
   4097024			9.9
   4199424			9.9
   4301824			9.9
   4404224			9.9
   4506624			10.0
   4609024			10.1
   4711424			10.2
   4813824			10.2
   4916224			10.2
   5018624			10.2
   5121024			10.2
   5223424			10.3
   5325824			10.0
   5428224			9.9
   5530624			10.1
   5633024			10.0
   5735424			10.1
   5837824			10.2
   5940224			10.3
   6042624			10.3
   6145024			10.3
   6247424			10.3
   6349824			10.3
   6452224			10.3
   6554624			10.4
   6657024			10.4
   6759424			10.5
   6861824			10.5
   6964224			10.7
   7066624			10.5
   7169024			10.7
   7271424			10.4
   7373824			10.4
   7476224			10.2
   7578624			10.4
   7681024			10.2
   7783424			10.5
   7885824			10.3
   7988224			10.6
   8090624			10.4

 Device to Device Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(GB/s)
   1024				0.2
   103424			16.5
   205824			33.2
   308224			47.6
   410624			62.9
   513024			78.1
   615424			91.1
   717824			103.0
   820224			115.5
   922624			133.4
   1025024			146.0
   1127424			84.8
   1229824			92.1
   1332224			100.2
   1434624			107.6
   1537024			123.3
   1639424			127.6
   1741824			139.4
   1844224			145.7
   1946624			156.8
   2049024			162.3
   2151424			172.2
   2253824			181.5
   2356224			190.1
   2458624			198.2
   2561024			204.2
   2663424			212.1
   2765824			220.5
   2868224			232.5
   2970624			237.9
   3073024			244.1
   3175424			253.1
   3277824			261.5
   3380224			265.4
   3482624			276.4
   3585024			288.3
   3687424			297.3
   3789824			298.4
   3892224			302.4
   3994624			311.8
   4097024			322.6
   4199424			325.0
   4301824			338.5
   4404224			343.5
   4506624			350.1
   4609024			357.8
   4711424			365.2
   4813824			373.5
   4916224			382.6
   5018624			387.0
   5121024			397.3
   5223424			402.9
   5325824			410.3
   5428224			417.1
   5530624			429.7
   5633024			430.6
   5735424			449.9
   5837824			448.9
   5940224			461.9
   6042624			467.5
   6145024			473.5
   6247424			485.2
   6349824			494.0
   6452224			502.4
   6554624			509.9
   6657024			515.0
   6759424			514.0
   6861824			534.3
   6964224			533.6
   7066624			551.6
   7169024			550.8
   7271424			562.1
   7373824			573.0
   7476224			578.7
   7578624			584.1
   7681024			594.6
   7783424			602.3
   7885824			615.1
   7988224			616.5
   8090624			629.5

Result = PASS

NOTE: The CUDA Samples are not meant for performance measurements. Results may vary when GPU Boost is enabled.
