model_path,max_num_seqs,mean_noncc,min_noncc,max_noncc,std_dev_noncc,cv_noncc
meta-llama/Llama-3.1-8B,4,756.2400000000001,755.19,757.45,1.1384638773364932,0.001505426686417633
meta-llama/Llama-3.1-8B,8,1468.0666666666666,1465.35,1471.45,3.104163870244954,0.002114457020738077
meta-llama/Llama-3.1-8B,16,2735.556666666667,2722.8,2746.83,12.083477700286819,0.004417191516274033
meta-llama/Llama-3.1-8B,32,4837.849999999999,4818.32,4869.65,27.777813088866274,0.005741768159175328
