model_path,successful_requests,total_input_tokens,total_output_tokens,request_throughput,input_token_throughput,output_token_throughput,total_token_throughput,mean_e2e_latency,median_e2e_latency,p25_e2e_latency,p75_e2e_latency,p99_e2e_latency,mean_ttft,median_ttft,p25_ttft,p75_ttft,p99_ttft,mean_tpot,median_tpot,p25_tpot,p75_tpot,p99_tpot,mean_itl,median_itl,p25_itl,p75_itl,p99_itl
meta-llama/Llama-3.1-8B,5000.0,40960000.0,1280000.0,1.86,15250.466666666667,476.57666666666665,15727.043333333333,1202194.5266666666,1201788.7633333334,614487.2866666666,1791480.2566666666,2365556.5733333337,1169532.4666666668,1166259.8666666667,581240.27,1754812.57,2326011.3766666665,128.08666666666667,106.52333333333333,106.39,107.26333333333334,109.33333333333333,4787.63,46.10333333333333,41.06666666666666,193.99333333333334,266.3066666666667
