model_path,max_num_seqs,mean_noncc,min_noncc,max_noncc,std_dev_noncc,cv_noncc
meta-llama/Llama-3.1-8B,512,4319.463333333333,4296.82,4360.58,35.66906829920486,0.008257754620567414
meta-llama/Llama-3.1-8B,1024,3999.7033333333334,3968.3,4040.3,36.869879757511136,0.009218153619104547
meta-llama/Llama-3.1-8B,2048,3850.633333333333,3840.57,3856.91,8.803580710899963,0.0022862682444186747
meta-llama/Llama-3.1-8B,4096,3572.9,3563.83,3581.12,8.676283766682646,0.0024283589707751645
