model_path,successful_requests,total_input_tokens,total_output_tokens,request_throughput,input_token_throughput,output_token_throughput,total_token_throughput,mean_e2e_latency,median_e2e_latency,p25_e2e_latency,p75_e2e_latency,p99_e2e_latency,mean_ttft,median_ttft,p25_ttft,p75_ttft,p99_ttft,mean_tpot,median_tpot,p25_tpot,p75_tpot,p99_tpot,mean_itl,median_itl,p25_itl,p75_itl,p99_itl
meta-llama/Llama-3.1-8B,5000.0,40960000.0,1280000.0,1.7333333333333334,14192.616666666667,443.51666666666665,14636.133333333333,1305805.66,1306772.46,668415.2033333334,1947382.57,2565276.313333333,1276826.1766666668,1277801.1433333333,639443.9466666667,1918592.7233333334,2536265.36,113.64666666666666,112.96333333333332,112.20666666666666,113.47666666666667,119.10000000000001,5335.673333333333,57.77333333333333,42.22666666666667,206.78,441.43666666666667
